Poster_Link,Series_Title,Released_Year,Certificate,Runtime,Genre,IMDB_Rating,Overview,Meta_score,Director,Star1,Star2,Star3,Star4,No_of_Votes,Gross
"https://m.media-amazon.com/images/M/MV5BNzk1OGU2NmMtNTdhZC00NjdlLWE5YTMtZTQ0MGExZTQzOGQyXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX67_CR0,0,67,98_AL_.jpg",halloween,1978,a,91 min,horror thriller,7.7,fifteen year after murder hi sister on halloween night 1963 michael myer escap from a mental hospit and return to the small town of haddonfield illinoi to kill again,0.0,john carpent,donald pleasenc,jami lee curti,toni moran,nanci kye,0.0,47 000 000
"https://m.media-amazon.com/images/M/MV5BYmVhMDQ1YWUtYjgxOS00NzYyLWI0ZGItNTg3ZjM0MmQ4NmIwXkEyXkFqcGdeQXVyMjQzMzQzODY@._V1_UY98_CR3,0,67,98_AL_.jpg",le locatair,1976,r,126 min,drama thriller,7.7,a bureaucrat rent a pari apart where he find himself drawn into a rabbit hole of danger paranoia,0.0,roman polanski,roman polanski,isabel adjani,melvyn dougla,jo van fleet,0.0,1 924 733
"https://m.media-amazon.com/images/M/MV5BMTYxMDk1NTA5NF5BMl5BanBnXkFtZTcwNDkzNzA2NA@@._V1_UX67_CR0,0,67,98_AL_.jpg",love and death,1975,pg,85 min,comedi war,7.7,in czarist russia a neurot soldier and hi distant cousin formul a plot to assassin napoleon,0.0,woodi allen,woodi allen,dian keaton,georg adet,frank adu,0.0,Unknown
"https://m.media-amazon.com/images/M/MV5BMjE1NDY0NDk3Ml5BMl5BanBnXkFtZTcwMTAzMTM3NA@@._V1_UX67_CR0,0,67,98_AL_.jpg",the take of pelham one two three,1974,u,104 min,action crime thriller,7.7,in new york arm men hijack a subway car and demand a ransom for the passeng even if it s paid how could they get away,0.0,joseph sargent,walter matthau,robert shaw,martin balsam,hector elizondo,0.0,Unknown
"https://m.media-amazon.com/images/M/MV5BZGZmMWE1MDYtNzAyNC00MDMzLTgzZjQtNTQ5NjYzN2E4MzkzXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UX67_CR0,0,67,98_AL_.jpg",blaze saddl,1974,a,93 min,comedi western,7.7,in order to ruin a western town a corrupt politician appoint a black sheriff who promptli becom hi most formid adversari,0.0,mel brook,cleavon littl,gene wilder,slim picken,harvey korman,0.0,119 500 000
"https://m.media-amazon.com/images/M/MV5BYTU4ZTI0NzAtYzMwNi00YmMxLThmZWItNTY5NzgyMDAwYWVhXkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_UX67_CR0,0,67,98_AL_.jpg",serpico,1973,a,130 min,biographi crime drama,7.7,an honest new york cop name frank serpico blow the whistl on rampant corrupt in the forc onli to have hi comrad turn against him,0.0,sidney lumet,al pacino,john randolph,jack keho,biff mcguir,0.0,29 800 000
"https://m.media-amazon.com/images/M/MV5BNGZiMTkyNzQtMDdmZi00ZDNkLWE4YTAtZGNlNTIzYzQyMGM2XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX67_CR0,0,67,98_AL_.jpg",enter the dragon,1973,a,102 min,action crime drama,7.7,a secret agent come to an opium lord s island fortress with other fighter for a martial art tournament,0.0,robert clous,bruce lee,john saxon,jim kelli,ahna capri,0.0,25 000 000
"https://m.media-amazon.com/images/M/MV5BZjBhYzU3NWItOWZjMy00NjI5LWFmYmItZmIyOWFlMDIxMWNiXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX67_CR0,0,67,98_AL_.jpg",deliver,1972,u,109 min,adventur drama thriller,7.7,intent on see the cahulawasse river befor it s dam and turn into a lake outdoor fanat lewi medlock take hi friend on a cano trip they ll never forget into the danger american back countri,0.0,john boorman,jon voight,burt reynold,ned beatti,ronni cox,0.0,7 056 013
"https://m.media-amazon.com/images/M/MV5BOTZhY2E3NmItMGIwNi00OTA2LThkYmEtODFiZTM0NGI0ZWU5XkEyXkFqcGdeQXVyNTc1NTQxODI@._V1_UY98_CR1,0,67,98_AL_.jpg",the french connect,1971,a,104 min,action crime drama,7.7,a pair of nyc cop in the narcot bureau stumbl onto a drug smuggl job with a french connect,0.0,william friedkin,gene hackman,roy scheider,fernando rey,toni lo bianco,0.0,15 630 710
"https://m.media-amazon.com/images/M/MV5BMzdhMTM2YTItOWU2YS00MTM0LTgyNDYtMDM1OWM3NzkzNTM2XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX67_CR0,0,67,98_AL_.jpg",dirti harri,1971,a,102 min,action crime thriller,7.7,when a madman call himself the scorpio killer menac the citi tough as nail san francisco polic inspector dirti harri callahan is assign to track down and ferret out the craze psychopath,0.0,don siegel,clint eastwood,andrew robinson,harri guardino,reni santoni,0.0,35 900 000
"https://m.media-amazon.com/images/M/MV5BNGE3ZWZiNzktMDIyOC00ZmVhLThjZTktZjQ5NjI4NGVhMDBlXkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_UX67_CR0,0,67,98_AL_.jpg",where eagl dare,1968,u,158 min,action adventur war,7.7,alli agent stage a dare raid on a castl where the nazi are hold american brigadi gener georg carnabi prison but that s not all that s realli go on,0.0,brian g hutton,richard burton,clint eastwood,mari ure,patrick wymark,0.0,Unknown
"https://m.media-amazon.com/images/M/MV5BZDVhNzQxZDEtMzcyZC00ZDg1LWFkZDctOWYxZTY0ZmYzYjc2XkEyXkFqcGdeQXVyMjA0MDQ0Mjc@._V1_UX67_CR0,0,67,98_AL_.jpg",the odd coupl,1968,g,105 min,comedi,7.7,two friend tri share an apart but their idea of housekeep and lifestyl are as differ as night and day,0.0,gene sak,jack lemmon,walter matthau,john fiedler,herb edelman,0.0,44 527 234
"https://m.media-amazon.com/images/M/MV5BM2Y1ZTI0NzktYzU3MS00YmE1LThkY2EtMDc0NGYxNTNlZDA5XkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UX67_CR0,0,67,98_AL_.jpg",the dirti dozen,1967,Unknown,150 min,action adventur war,7.7,dure world war ii a rebelli u s armi major is assign a dozen convict murder to train and lead them into a mass assassin mission of german offic,0.0,robert aldrich,lee marvin,ernest borgnin,charl bronson,john cassavet,0.0,45 300 000
"https://m.media-amazon.com/images/M/MV5BZjNkNGJjYWEtM2IyNi00ZjM5LWFlYjYtYjQ4NTU5MGFlMTI2XkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_UY98_CR3,0,67,98_AL_.jpg",bell de jour,1967,a,100 min,drama romanc,7.7,a frigid young housewif decid to spend her midweek afternoon as a prostitut,0.0,lui bu uel,catherin deneuv,jean sorel,michel piccoli,genevi ve page,0.0,26 331
"https://m.media-amazon.com/images/M/MV5BMTRjOTA1NzctNzFmMy00ZjcwLWExYjgtYWQyZDM5ZWY1Y2JlXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_UX67_CR0,0,67,98_AL_.jpg",a man for all season,1966,u,120 min,biographi drama histori,7.7,the stori of sir thoma more who stood up to king henri viii when the king reject the roman cathol church to obtain a divorc and remarri,0.0,fred zinnemann,paul scofield,wendi hiller,robert shaw,leo mckern,0.0,28 350 000
"https://m.media-amazon.com/images/M/MV5BZTU5ZThjNzAtNjc4NC00OTViLWIxYTYtODFmMTk5Y2NjZjZiL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX67_CR0,0,67,98_AL_.jpg",repuls,1965,Unknown,105 min,drama horror thriller,7.7,a sex repuls woman who disapprov of her sister s boyfriend sink into depress and ha horrif vision of rape and violenc,0.0,roman polanski,catherin deneuv,ian hendri,john fraser,yvonn furneaux,0.0,Unknown
"https://m.media-amazon.com/images/M/MV5BYzdlYmQ3MWMtMDY3My00MzVmLTg0YmMtYjRlZDUzNjBlMmE0L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX67_CR0,0,67,98_AL_.jpg",zulu,1964,u,138 min,drama histori war,7.7,outnumb british soldier do battl with zulu warrior at rork s drift,0.0,cy endfield,stanley baker,jack hawkin,ulla jacobsson,jame booth,0.0,Unknown
"https://m.media-amazon.com/images/M/MV5BMTQ2MzE0OTU3NV5BMl5BanBnXkFtZTcwNjQxNTgzNA@@._V1_UX67_CR0,0,67,98_AL_.jpg",goldfing,1964,a,110 min,action adventur thriller,7.7,while investig a gold magnat s smuggl jame bond uncov a plot to contamin the fort knox gold reserv,0.0,guy hamilton,sean conneri,gert fr be,honor blackman,shirley eaton,0.0,51 081 062
"https://m.media-amazon.com/images/M/MV5BMTAxNDA1ODc5MDleQTJeQWpwZ15BbWU4MDg2MDA4OTEx._V1_UX67_CR0,0,67,98_AL_.jpg",the bird,1963,a,119 min,drama horror mysteri,7.7,a wealthi san francisco socialit pursu a potenti boyfriend to a small northern california town that slowli take a turn for the bizarr when bird of all kind suddenli begin to attack peopl,0.0,alfr hitchcock,rod taylor,tippi hedren,jessica tandi,suzann pleshett,0.0,11 403 529
"https://m.media-amazon.com/images/M/MV5BOWNlMTJmMWUtYjk0MC00M2U4LWI1ODItZDgxNDZiODFmNjc5XkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_UX67_CR0,0,67,98_AL_.jpg",cape fear,1962,pass,106 min,drama thriller,7.7,a lawyer s famili is stalk by a man he onc help put in jail,0.0,j lee thompson,gregori peck,robert mitchum,polli bergen,lori martin,0.0,Unknown
"https://m.media-amazon.com/images/M/MV5BZjM3ZTAzZDYtZmFjZS00YmQ1LWJlOWEtN2I4MDRmYzY5YmRlL2ltYWdlXkEyXkFqcGdeQXVyMjgyNjk3MzE@._V1_UX67_CR0,0,67,98_AL_.jpg",peep tom,1960,Unknown,101 min,drama horror thriller,7.7,a young man murder women use a movi camera to film their die express of terror,0.0,michael powel,karlheinz b hm,anna massey,moira shearer,maxin audley,0.0,83 957
"https://m.media-amazon.com/images/M/MV5BMzYyNzU0MTM1OF5BMl5BanBnXkFtZTcwMzE1ODE1NA@@._V1_UX67_CR0,0,67,98_AL_.jpg",the magnific seven,1960,approv,128 min,action adventur western,7.7,seven gunfight are hire by mexican peasant to liber their villag from oppress bandit,0.0,john sturg,yul brynner,steve mcqueen,charl bronson,eli wallach,0.0,4 905 000
"https://m.media-amazon.com/images/M/MV5BNzBiMWRhNzQtMjZhZS00NzFmLWE5YWMtOWY4NzIxMjYzZTEyXkEyXkFqcGdeQXVyMzg2MzE2OTE@._V1_UY98_CR3,0,67,98_AL_.jpg",le yeux san visag,1960,Unknown,90 min,drama horror,7.7,a surgeon caus an accid which leav hi daughter disfigur and goe to extrem to give her a new face,0.0,georg franju,pierr brasseur,alida valli,juliett mayniel,alexandr rignault,0.0,52 709
"https://m.media-amazon.com/images/M/MV5BYTExYjM3MDYtMzg4MC00MjU4LTljZjAtYzdlMTFmYTJmYTE4XkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UX67_CR0,0,67,98_AL_.jpg",invas of the bodi snatcher,1956,approv,80 min,drama horror sci fi,7.7,a small town doctor learn that the popul of hi commun is be replac by emotionless alien duplic,0.0,don siegel,kevin mccarthi,dana wynter,larri gate,king donovan,0.0,Unknown
"https://m.media-amazon.com/images/M/MV5BMTg2ODcxOTU1OV5BMl5BanBnXkFtZTgwNzA3ODI1MDE@._V1_UX67_CR0,0,67,98_AL_.jpg",rebel without a caus,1955,pg 13,111 min,drama,7.7,a rebelli young man with a troubl past come to a new town find friend and enemi,0.0,nichola ray,jame dean,natali wood,sal mineo,jim backu,0.0,Unknown
"https://m.media-amazon.com/images/M/MV5BYTVlM2JmOGQtNWEwYy00NDQzLWIyZmEtOGZhMzgxZGRjZDA0XkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_UX67_CR0,0,67,98_AL_.jpg",the ladykil,1955,Unknown,91 min,comedi crime,7.7,five oddbal crimin plan a bank robberi rent room on a cul de sac from an octogenarian widow under the pretext that they are classic musician,0.0,alexand mackendrick,alec guin,peter seller,cecil parker,herbert lom,0.0,Unknown
"https://m.media-amazon.com/images/M/MV5BYmFlNTA1NWItODQxNC00YjFmLWE3ZWYtMzg3YTkwYmMxMjY2XkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_UX67_CR0,0,67,98_AL_.jpg",sabrina,1954,pass,113 min,comedi drama romanc,7.7,a playboy becom interest in the daughter of hi famili s chauffeur but it s hi more seriou brother who would be the better man for her,0.0,billi wilder,humphrey bogart,audrey hepburn,william holden,walter hampden,0.0,Unknown
"https://m.media-amazon.com/images/M/MV5BMWM1ZDhlM2MtNDNmMi00MDk4LTg5MjgtODE4ODk1MjYxOTIwXkEyXkFqcGdeQXVyNjc0MzMzNjA@._V1_UX67_CR0,0,67,98_AL_.jpg",the quiet man,1952,pass,129 min,comedi drama romanc,7.7,a retir american boxer return to the villag of hi birth in ireland where he fall for a spirit redhead whose brother is contemptu of their union,0.0,john ford,john wayn,maureen o hara,barri fitzgerald,ward bond,0.0,10 550 000
"https://m.media-amazon.com/images/M/MV5BMTU5NTBmYTAtOTgyYi00NGM0LWE0ODctZjNiYWM5MmIxYzE4XkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UX67_CR0,0,67,98_AL_.jpg",the day the earth stood still,1951,u,92 min,drama sci fi,7.7,an alien land and tell the peopl of earth that they must live peac or be destroy as a danger to other planet,0.0,robert wise,michael renni,patricia neal,hugh marlow,sam jaff,0.0,Unknown
"https://m.media-amazon.com/images/M/MV5BYzM3YjE2NGMtODY3Zi00NTY0LWE4Y2EtMTE5YzNmM2U1NTg2XkEyXkFqcGdeQXVyMTY5Nzc4MDY@._V1_UX67_CR0,0,67,98_AL_.jpg",the african queen,1951,pg,105 min,adventur drama romanc,7.7,in wwi africa a gin swill riverboat captain is persuad by a strait lace missionari to use hi boat to attack an enemi warship,0.0,john huston,humphrey bogart,katharin hepburn,robert morley,peter bull,0.0,536 118
"https://m.media-amazon.com/images/M/MV5BYWUxMzViZTUtNTYxNy00YjY4LWJmMjYtMzNlOThjNjhiZmZkXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_UX67_CR0,0,67,98_AL_.jpg",gilda,1946,approv,110 min,drama film noir romanc,7.7,a small time gambler hire to work in a bueno air casino discov hi employ s new wife is hi former lover,0.0,charl vidor,rita hayworth,glenn ford,georg macreadi,joseph calleia,0.0,Unknown
"https://m.media-amazon.com/images/M/MV5BMjAxMTI1Njk3OF5BMl5BanBnXkFtZTgwNjkzODk4NTE@._V1_UX67_CR0,0,67,98_AL_.jpg",fantasia,1940,g,125 min,anim famili fantasi,7.7,a collect of anim interpret of great work of western classic music,0.0,jame algar,samuel armstrong,ford beeb jr,norman ferguson,david hand,0.0,76 408 097
"https://m.media-amazon.com/images/M/MV5BYjllMmE0Y2YtYWIwZi00OWY1LWJhNWItYzM2MmNiYmFiZmRmXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX67_CR0,0,67,98_AL_.jpg",the invis man,1933,tv pg,71 min,horror sci fi,7.7,a scientist find a way of becom invis but in do so he becom murder insan,0.0,jame whale,claud rain,gloria stuart,william harrigan,henri traver,0.0,Unknown
"https://m.media-amazon.com/images/M/MV5BODQ0M2Y5M2QtZGIwMC00MzJjLThlMzYtNmE3ZTMzZTYzOGEwXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_UX67_CR0,0,67,98_AL_.jpg",dark water,2019,pg 13,126 min,biographi drama histori,7.6,a corpor defens attorney take on an environment lawsuit against a chemic compani that expos a lengthi histori of pollut,0.0,todd hayn,mark ruffalo,ann hathaway,tim robbin,bill pullman,0.0,Unknown
"https://m.media-amazon.com/images/M/MV5BMjIwOTA3NDI3MF5BMl5BanBnXkFtZTgwNzIzMzA5NTM@._V1_UX67_CR0,0,67,98_AL_.jpg",search,2018,u a,102 min,drama mysteri thriller,7.6,after hi teenag daughter goe miss a desper father tri to find clue on her laptop,0.0,aneesh chaganti,john cho,debra mess,joseph lee,michel la,0.0,26 020 957
"https://m.media-amazon.com/images/M/MV5BOTg4ZTNkZmUtMzNlZi00YmFjLTk1MmUtNWQwNTM0YjcyNTNkXkEyXkFqcGdeQXVyNjg2NjQwMDQ@._V1_UX67_CR0,0,67,98_AL_.jpg",onc upon a time in hollywood,2019,a,161 min,comedi drama,7.6,a fade televis actor and hi stunt doubl strive to achiev fame and success in the final year of hollywood s golden age in 1969 lo angel,0.0,quentin tarantino,leonardo dicaprio,brad pitt,margot robbi,emil hirsch,0.0,142 502 728
"https://m.media-amazon.com/images/M/MV5BNzk2NmU3NmEtMTVhNS00NzJhLWE1M2ItMThjZjI5NWM3YmFmXkEyXkFqcGdeQXVyMjA1MzUyODk@._V1_UY98_CR1,0,67,98_AL_.jpg",nelyubov,2017,r,127 min,drama,7.6,a coupl go through a divorc must team up to find their son who ha disappear dure one of their bitter argument,0.0,andrey zvyagintsev,maryana spivak,aleksey rozin,matvey novikov,marina vasileva,0.0,566 356
"https://m.media-amazon.com/images/M/MV5BMjg4ZmY1MmItMjFjOS00ZTg2LWJjNDYtNDM2YmM2NzhiNmZhXkEyXkFqcGdeQXVyNTAzMTY4MDA@._V1_UX67_CR0,0,67,98_AL_.jpg",the florida project,2017,a,111 min,drama,7.6,set over one summer the film follow precoci six year old moone as she court mischief and adventur with her ragtag playmat and bond with her rebelli but care mother all while live in the shadow of walt disney world,0.0,sean baker,brooklynn princ,bria vinait,willem dafo,christoph rivera,0.0,5 904 366
"https://m.media-amazon.com/images/M/MV5BYmM4YzA5NjUtZGEyOS00YzllLWJmM2UtZjhhNmJhM2E1NjUxXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_UX67_CR0,0,67,98_AL_.jpg",just merci,2019,a,137 min,biographi crime drama,7.6,world renown civil right defens attorney bryan stevenson work to free a wrongli condemn death row prison,0.0,destin daniel cretton,michael b jordan,jami foxx,brie larson,charli pye jr,0.0,Unknown
"https://m.media-amazon.com/images/M/MV5BMjQ2NDU3NDE0M15BMl5BanBnXkFtZTgwMjA3OTg0MDI@._V1_UX67_CR0,0,67,98_AL_.jpg",gift,2017,pg 13,101 min,drama,7.6,frank a singl man rais hi child prodigi niec mari is drawn into a custodi battl with hi mother,0.0,marc webb,chri evan,mckenna grace,lindsay duncan,octavia spencer,0.0,24 801 212
"https://m.media-amazon.com/images/M/MV5BOWVmZGQ0MGYtMDI1Yy00MDkxLWJiYjQtMmZjZmQ0NDFmMDRhXkEyXkFqcGdeQXVyNjg3MDMxNzU@._V1_UX67_CR0,0,67,98_AL_.jpg",the peanut butter falcon,2019,pg 13,97 min,adventur comedi drama,7.6,zak run away from hi care home to make hi dream of becom a wrestler come true,0.0,tyler nilson,michael schwartz,zack gottsagen,ann owen,dakota johnson,0.0,13 122 642
"https://m.media-amazon.com/images/M/MV5BMTc5NzQzNjk2NF5BMl5BanBnXkFtZTgwODU0MjI5NjE@._V1_UY98_CR0,0,67,98_AL_.jpg",victoria,2015,Unknown,138 min,crime drama romanc,7.6,a young spanish woman who ha recent move to berlin find her flirtat with a local guy turn potenti deadli as their night out with hi friend reveal a danger secret,0.0,sebastian schipper,laia costa,frederick lau,franz rogowski,burak yigit,0.0,Unknown
"https://m.media-amazon.com/images/M/MV5BMTkwODUzODA0OV5BMl5BanBnXkFtZTgwMTA3ODkxNzE@._V1_UY98_CR0,0,67,98_AL_.jpg",mustang,2015,pg 13,97 min,drama,7.6,when five orphan girl are seen innoc play with boy on a beach their scandal conserv guardian confin them while forc marriag are arrang,0.0,deniz gamz erg ven,g ne sensoy,doga zeynep doguslu,tugba sunguroglu,elit iscan,0.0,845 464
"https://m.media-amazon.com/images/M/MV5BNjM0NTc0NzItM2FlYS00YzEwLWE0YmUtNTA2ZWIzODc2OTgxXkEyXkFqcGdeQXVyNTgwNzIyNzg@._V1_UX67_CR0,0,67,98_AL_.jpg",guardian of the galaxi vol 2,2017,ua,136 min,action adventur comedi,7.6,the guardian struggl to keep togeth as a team while deal with their person famili issu notabl star lord s encount with hi father the ambiti celesti be ego,0.0,jame gunn,chri pratt,zoe saldana,dave bautista,vin diesel,0.0,389 813 101
"https://m.media-amazon.com/images/M/MV5BMjM3MjQ1MzkxNl5BMl5BanBnXkFtZTgwODk1ODgyMjI@._V1_UX67_CR0,0,67,98_AL_.jpg",babi driver,2017,ua,113 min,action crime drama,7.6,after be coerc into work for a crime boss a young getaway driver find himself take part in a heist doom to fail,0.0,edgar wright,ansel elgort,jon bernthal,jon hamm,eiza gonz lez,0.0,107 825 862
"https://m.media-amazon.com/images/M/MV5BYWFlOWI3YTMtYTk3NS00YWQ2LTlmYTMtZjk0ZDk4Y2NjODI0XkEyXkFqcGdeQXVyNTQxNTQ4Mg@@._V1_UX67_CR0,0,67,98_AL_.jpg",onli the brave,2017,ua,134 min,action biographi drama,7.6,base on the true stori of the granit mountain hotshot a group of elit firefight who risk everyth to protect a town from a histor wildfir,0.0,joseph kosinski,josh brolin,mile teller,jeff bridg,jennif connelli,0.0,18 340 051
"https://m.media-amazon.com/images/M/MV5BMjIxOTI0MjU5NV5BMl5BanBnXkFtZTgwNzM4OTk4NTE@._V1_UX67_CR0,0,67,98_AL_.jpg",bridg of spi,2015,ua,142 min,drama histori thriller,7.6,dure the cold war an american lawyer is recruit to defend an arrest soviet spi in court and then help the cia facilit an exchang of the spi for the soviet captur american u2 spi plane pilot franci gari power,0.0,steven spielberg,tom hank,mark rylanc,alan alda,ami ryan,0.0,72 313 754
"https://m.media-amazon.com/images/M/MV5BMTEzNzY0OTg0NTdeQTJeQWpwZ15BbWU4MDU3OTg3MjUz._V1_UX67_CR0,0,67,98_AL_.jpg",incred 2,2018,ua,118 min,anim action adventur,7.6,the incred famili take on a new mission which involv a chang in famili role bob parr mr incred must manag the hous while hi wife helen elastigirl goe out to save the world,0.0,brad bird,craig t nelson,holli hunter,sarah vowel,huck milner,0.0,608 581 744
"https://m.media-amazon.com/images/M/MV5BMjI4MzU5NTExNF5BMl5BanBnXkFtZTgwNzY1MTEwMDI@._V1_UX67_CR0,0,67,98_AL_.jpg",moana,2016,u,107 min,anim adventur comedi,7.6,in ancient polynesia when a terribl curs incur by the demigod maui reach moana s island she answer the ocean s call to seek out the demigod to set thing right,0.0,ron clement,john musker,don hall,chri william,auli i cravalho,0.0,248 757 044
"https://m.media-amazon.com/images/M/MV5BMjA5NjM3NTk1M15BMl5BanBnXkFtZTgwMzg1MzU2NjE@._V1_UX67_CR0,0,67,98_AL_.jpg",sicario,2015,a,121 min,action crime drama,7.6,an idealist fbi agent is enlist by a govern task forc to aid in the escal war against drug at the border area between the u s and mexico,0.0,deni villeneuv,emili blunt,josh brolin,benicio del toro,jon bernthal,0.0,46 889 293
"https://m.media-amazon.com/images/M/MV5BNmZkYjQzY2QtNjdkNC00YjkzLTk5NjUtY2MyNDNiYTBhN2M2XkEyXkFqcGdeQXVyMjMwNDgzNjc@._V1_UX67_CR0,0,67,98_AL_.jpg",creed,2015,a,133 min,drama sport,7.6,the former world heavyweight champion rocki balboa serv as a trainer and mentor to adoni johnson the son of hi late friend and former rival apollo creed,0.0,ryan coogler,michael b jordan,sylvest stallon,tessa thompson,phylicia rashad,0.0,109 767 581
"https://m.media-amazon.com/images/M/MV5BYTYxZjQ2YTktNmVkMC00ZTY4LThkZmItMDc4MTJiYjVhZjM0L2ltYWdlXkEyXkFqcGdeQXVyMjgyNjk3MzE@._V1_UY98_CR1,0,67,98_AL_.jpg",leviafan,2014,r,140 min,crime drama,7.6,in a russian coastal town kolya is forc to fight the corrupt mayor when he is told that hi hous will be demolish he recruit a lawyer friend to help but the man s arriv bring further misfortun for kolya and hi famili,0.0,andrey zvyagintsev,aleksey serebryakov,elena lyadova,roman madyanov,vladimir vdovichenkov,0.0,1 092 800
"https://m.media-amazon.com/images/M/MV5BMTg4NDA1OTA5NF5BMl5BanBnXkFtZTgwMDQ2MDM5ODE@._V1_UX67_CR0,0,67,98_AL_.jpg",hell or high water,2016,r,102 min,action crime drama,7.6,a divorc father and hi ex con older brother resort to a desper scheme in order to save their famili s ranch in west texa,0.0,david mackenzi,chri pine,ben foster,jeff bridg,gil birmingham,0.0,26 862 450
"https://m.media-amazon.com/images/M/MV5BMjA5ODgyNzcxMV5BMl5BanBnXkFtZTgwMzkzOTYzMDE@._V1_UX67_CR0,0,67,98_AL_.jpg",philomena,2013,pg 13,98 min,biographi comedi drama,7.6,a world weari polit journalist pick up the stori of a woman s search for her son who wa taken away from her decad ago after she becam pregnant and wa forc to live in a convent,0.0,stephen frear,judi dench,steve coogan,sophi kennedi clark,mare winningham,0.0,37 707 719
"https://m.media-amazon.com/images/M/MV5BMTgwODk3NDc1N15BMl5BanBnXkFtZTgwNTc1NjQwMjE@._V1_UX67_CR0,0,67,98_AL_.jpg",dawn of the planet of the ape,2014,ua,130 min,action adventur drama,7.6,a grow nation of genet evolv ape led by caesar is threaten by a band of human survivor of the devast viru unleash a decad earlier,0.0,matt reev,gari oldman,keri russel,andi serki,kodi smit mcphee,0.0,208 545 589
"https://m.media-amazon.com/images/M/MV5BNGMxZjFkN2EtMDRiMS00ZTBjLWI0M2MtZWUyYjFhZGViZDJlXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UX67_CR0,0,67,98_AL_.jpg",el cuerpo,2012,Unknown,112 min,mysteri thriller,7.6,a detect search for the bodi of a femm fatal which ha gone miss from a morgu,0.0,oriol paulo,jose coronado,hugo silva,bel n rueda,aura garrido,0.0,Unknown
"https://m.media-amazon.com/images/M/MV5BZGIxODNjM2YtZjA5Mi00MjA5LTk2YjItODE0OWI5NThjNTBmXkEyXkFqcGdeQXVyNzQ1ODk3MTQ@._V1_UX67_CR0,0,67,98_AL_.jpg",serbuan maut,2011,a,101 min,action thriller,7.6,a s w a t team becom trap in a tenement run by a ruthless mobster and hi armi of killer and thug,0.0,gareth evan,iko uwai,ananda georg,ray sahetapi,donni alamsyah,0.0,4 105 123
"https://m.media-amazon.com/images/M/MV5BMjMxNjU0ODU5Ml5BMl5BanBnXkFtZTcwNjI4MzAyOA@@._V1_UX67_CR0,0,67,98_AL_.jpg",end of watch,2012,a,109 min,action crime drama,7.6,shot documentari style thi film follow the daili grind of two young polic offic in la who are partner and friend and what happen when they meet crimin forc greater than themselv,0.0,david ayer,jake gyllenha,michael pe a,anna kendrick,america ferrera,0.0,41 003 371
"https://m.media-amazon.com/images/M/MV5BZDY3ZGI0ZDAtMThlNy00MzAxLTg4YjAtNjkwYTkxNmQ4MjdlXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UX67_CR0,0,67,98_AL_.jpg",kari gurashi no arietti,2010,u,94 min,anim adventur famili,7.6,the clock famili are four inch tall peopl who live anonym in anoth famili s resid borrow simpl item to make their home life chang for the clock when their teenag daughter arrietti is discov,0.0,hiromasa yonebayashi,ami poehler,mirai shida,ry nosuk kamiki,tatsuya fujiwara,0.0,19 202 743
"https://m.media-amazon.com/images/M/MV5BNmE5ZmE3OGItNTdlNC00YmMxLWEzNjctYzAwOGQ5ODg0OTI0XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UX67_CR0,0,67,98_AL_.jpg",a star is born,2018,ua,136 min,drama music romanc,7.6,a musician help a young singer find fame as age and alcohol send hi own career into a downward spiral,0.0,bradley cooper,ladi gaga,bradley cooper,sam elliott,greg grunberg,0.0,215 288 866
"https://m.media-amazon.com/images/M/MV5BODhkZDIzNjgtOTA5ZS00MmMzLWFkNjYtM2Y2MzFjN2FkNjAzL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UY98_CR1,0,67,98_AL_.jpg",true grit,2010,pg 13,110 min,drama western,7.6,a stubborn teenag enlist the help of a tough u s marshal to track down her father s murder,0.0,ethan coen,joel coen,jeff bridg,matt damon,haile steinfeld,0.0,171 243 005
